501.187233627	2.39294551754e-36
1781.44532069	4.9692924833e-37
6332.05959307	6.03517618416e-38
22506.9937452	5.81776385096e-39
80000.0	5.92149234256e-40
91373.8855193	3.68641417863e-40
104364.836936	2.5544277418e-40
119202.758281	1.61727151667e-40
136150.239859	1.23184881778e-40
155507.205379	8.44884824168e-41
177616.219771	6.1750795528e-41
202868.551647	4.42490094055e-41
231711.097671	2.96578409789e-41
264654.291401	1.22124600783e-41
302281.136559	4.58134185919e-42
345257.524582	2.4404211834e-42
394344.019073	2.3420924328e-42
450409.315675	6.3448648726e-42
514445.615592	4.64371156848e-42
587586.184812	3.1944811231e-42
671125.409797	2.1733715224e-42
766541.704549	1.47402183923e-42
875523.674465	1.0449163283e-42
1000000.0	7.44741299319e-43
1778279.41004	1.44313558781e-43
3162277.66017	3.55583374237e-44
5623413.2519	1.09494422183e-44
10000000.0	3.4022053671e-45
