513700.0	1.5101e-44
531600.0	1.5101e-44
550000.0	1.5101e-44
569100.0	1.4636e-44
588900.0	1.4186e-44
609400.0	1.4636e-44
630600.0	1.5101e-44
652400.0	1.5101e-44
675100.0	1.5581e-44
698500.0	1.5581e-44
722900.0	1.6076e-44
748000.0	1.6586e-44
774000.0	1.6076e-44
800900.0	1.4636e-44
828700.0	1.3749e-44
857500.0	1.2518e-44
887300.0	1.1397e-44
918100.0	1.0376e-44
950100.0	9.4473e-45
983000.0	8.6014e-45
1017200.0	7.8312e-45
1052600.0	7.3564e-45
1089200.0	6.9104e-45
1127000.0	6.4915e-45
1166200.0	5.9102e-45
1206700.0	5.5519e-45
1248600.0	5.2154e-45
1292000.0	4.7484e-45
1336900.0	4.4605e-45
1383400.0	4.1901e-45
1431400.0	3.8149e-45
1481200.0	3.5836e-45
1532600.0	3.3664e-45
1585900.0	3.4733e-45
1641000.0	3.3664e-45
1698000.0	3.1623e-45
1752000.0	2.9706e-45
1818100.0	2.8791e-45
1881300.0	2.8791e-45
1946600.0	2.7905e-45
2014300.0	2.7905e-45
2084300.0	2.7046e-45
2156700.0	2.7046e-45
2231700.0	2.6213e-45
2309200.0	2.5406e-45
2389500.0	2.5406e-45
2472500.0	2.4624e-45
2558400.0	2.4624e-45
2647300.0	2.4624e-45
2739300.0	2.5406e-45
2834500.0	2.6213e-45
2933000.0	2.7046e-45
3034900.0	2.8791e-45
3140400.0	2.9706e-45
3249500.0	3.0649e-45
3362500.0	3.1623e-45
3479300.0	3.2627e-45
3600200.0	3.4733e-45
3725200.0	3.5836e-45
3854800.0	3.9361e-45
3988700.0	4.0611e-45
4127300.0	4.0611e-45
4270800.0	4.1901e-45
4419200.0	4.1901e-45
4572700.0	4.6022e-45
4731600.0	4.4605e-45
4896100.0	4.4605e-45
5066200.0	4.3232e-45
5242300.0	4.1901e-45
5424300.0	4.1901e-45
5612900.0	3.9361e-45
5808000.0	3.6974e-45
6009800.0	3.3664e-45
6218600.0	3.0649e-45
6434600.0	2.8791e-45
6658300.0	2.7046e-45
6889700.0	2.4624e-45
7129100.0	2.2419e-45
7376900.0	2.1729e-45
7633200.0	1.9174e-45
7898400.0	1.6399e-45
8172900.0	1.3594e-45
8456900.0	9.3405e-46
8750800.0	5.3202e-46
9054900.0	2.937e-46
9369600.0	1.5714e-46
9695200.0	6.7551e-47
10032100.0	2.996e-47
10380700.0	1.1015e-47
10741400.0	3.4634e-48
11114700.0	1.5849e-48
11500900.0	5.6474e-49
11900500.0	4.1309e-49
12314100.0	3.0217e-49
12742000.0	2.2103e-49
13184800.0	1.9504e-49
13643000.0	1.7758e-49
14117100.0	1.567e-49
14607700.0	1.3827e-49
15115300.0	1.2202e-49
15640400.0	1.0767e-49
16184000.0	1.0114e-49
16746400.0	9.5012e-50
17328400.0	9.2087e-50
17930400.0	8.6504e-50
18553500.0	8.3841e-50
19198300.0	7.8758e-50
19865500.0	7.6334e-50
20555800.0	7.1706e-50
21270100.0	7.1706e-50
22009300.0	6.9498e-50
22774100.0	6.9498e-50
23565500.0	6.9498e-50
24384400.0	6.9498e-50
25231700.0	6.7359e-50
26108500.0	6.7359e-50
27015800.0	6.7359e-50
27954600.0	6.5285e-50
28926000.0	6.5285e-50
29931200.0	6.7359e-50
30971300.0	6.9498e-50
32047600.0	7.3984e-50
33161200.0	7.6334e-50
34313600.0	7.8758e-50
35506000.0	8.126e-50
36739800.0	8.6504e-50
38016500.0	8.9252e-50
37693200.0	9.5012e-50
38016500.0	9.5012e-50
39337600.0	9.803e-50
40704600.0	1.0114e-49
42119000.0	1.0436e-49
43582700.0	1.0767e-49
45097200.0	1.0767e-49
46664300.0	1.1109e-49
48285900.0	1.1462e-49
49963800.0	1.1826e-49
51700000.0	1.2202e-49
53496600.0	1.2589e-49
55355600.0	1.2989e-49
57279200.0	1.2989e-49
59269700.0	1.3402e-49
61329300.0	1.3827e-49
63460500.0	1.4267e-49
65665700.0	1.472e-49
67947600.0	1.567e-49
70308800.0	1.6681e-49
72752000.0	1.7211e-49
75280200.0	1.7758e-49
77896100.0	1.8904e-49
80603000.0	2.0124e-49
83404000.0	2.0763e-49
86302300.0	2.1422e-49
89301300.0	2.2805e-49
92404500.0	2.4276e-49
95615500.0	2.5048e-49
98938200.0	2.6664e-49
102376300.0	2.7511e-49
105933900.0	2.8385e-49
109615100.0	2.9286e-49
113424200.0	3.0217e-49
117365700.0	3.1176e-49
121444100.0	3.1176e-49
125664300.0	3.2167e-49
130031100.0	3.3189e-49
134549700.0	3.4243e-49
139225300.0	3.533e-49
144063400.0	3.6453e-49
149069500.0	3.761e-49
154249700.0	3.761e-49
159609900.0	3.8805e-49
165156200.0	4.0038e-49
170895500.0	4.1309e-49
176834000.0	4.2622e-49
182979000.0	4.2622e-49
189337600.0	4.3975e-49
195917100.0	4.5372e-49
202725200.0	4.6813e-49
209769900.0	4.83e-49
217059400.0	4.9835e-49
224602100.0	5.1418e-49
232407100.0	5.3051e-49
240483300.0	5.4736e-49
248839400.0	5.6474e-49
257487200.0	5.8268e-49
266434900.0	6.0119e-49
